Airline,Source,Destination,Total_Stops,Price,Duration(minute),Month_of_Journey,Day_of_Journey,Season,Time_of_Day,Flight_Duration_Category,Dep_Hour,Arr_Hour,Dep_Minute,Arr_Minute
3,1,4,0,7295.0,145,3,1,0,0,2,14,17,40,5
6,2,1,1,18916.0,440,3,3,0,1,1,18,1,15,35
6,2,1,1,8266.0,385,5,21,0,0,1,12,19,50,15
4,2,1,1,12373.0,1570,5,18,0,3,0,2,4,15,25
6,2,1,1,11188.0,555,5,18,0,0,1,13,22,15,30
4,3,0,1,14151.0,505,5,18,0,2,1,9,18,35,0
4,2,1,1,14714.0,660,6,1,1,2,0,8,19,0,0
4,0,2,0,7229.0,180,4,6,0,2,2,7,10,10,10
4,2,1,1,12242.0,1165,3,27,0,2,0,9,4,0,25
4,0,5,1,9134.0,325,3,15,0,2,1,7,12,0,25
3,0,2,0,3943.0,170,5,1,0,3,2,22,1,10,0
1,0,2,0,6961.0,165,6,1,1,2,2,10,12,0,45
4,4,3,2,23843.0,500,3,12,0,2,1,8,16,15,35
8,1,4,0,3597.0,135,5,24,0,2,2,9,12,45,0
6,2,1,1,7408.0,480,6,27,1,0,1,13,21,0,0
8,0,2,0,3257.0,160,5,27,0,3,2,5,8,55,35
8,4,3,0,1965.0,90,5,6,0,3,2,5,7,45,15
6,2,1,1,9100.0,755,3,27,0,2,0,6,19,40,15
1,4,3,0,3100.0,75,6,18,1,1,2,19,20,30,45
4,0,5,1,26890.0,625,3,1,0,2,0,8,18,0,25
4,0,2,0,8016.0,180,6,24,1,0,2,17,20,45,45
1,3,0,1,12173.0,1435,3,24,0,1,0,20,20,30,25
3,2,1,1,8784.0,965,5,27,0,3,0,4,21,55,0
3,2,1,1,5298.0,320,5,9,0,2,1,6,12,50,10
4,0,5,1,11087.0,1475,3,9,0,2,0,8,9,55,30
8,2,1,1,5409.0,295,6,9,1,0,2,17,22,55,50
2,2,1,1,5842.0,370,5,1,0,2,1,7,13,25,35
4,4,3,0,2228.0,90,3,18,0,0,2,15,17,50,20
8,1,4,0,3543.0,140,5,6,0,0,2,17,20,45,5
3,3,0,1,7228.0,315,5,21,0,3,1,21,2,0,15
3,2,1,1,6287.0,425,4,15,0,3,1,5,12,5,10
6,2,1,1,13377.0,750,6,27,1,0,0,13,1,0,30
3,3,0,0,6985.0,165,3,3,0,0,2,17,20,15,0
1,2,1,1,8372.0,375,6,3,1,0,1,13,19,0,15
1,3,0,2,14687.0,1200,5,21,0,2,0,9,5,25,25
4,2,1,0,9564.0,195,3,9,0,2,2,11,14,0,15
10,4,3,1,12080.0,480,3,12,0,2,1,8,16,45,45
6,2,1,2,18275.0,460,6,3,1,0,1,17,1,50,30
3,2,1,1,6093.0,810,6,6,1,2,0,7,21,30,0
4,2,1,2,14861.0,1365,3,9,0,3,0,5,4,40,25
3,3,0,0,4804.0,155,5,18,0,2,2,11,14,30,5
4,3,0,1,9314.0,1365,5,1,0,1,0,20,19,25,10
6,2,1,1,9794.0,615,5,9,0,2,0,8,19,45,0
4,2,1,2,13029.0,810,5,21,0,3,0,5,19,30,0
8,3,0,0,3841.0,150,6,3,1,0,2,17,19,10,40
4,0,5,1,12284.0,315,3,18,0,2,1,8,13,0,15
4,2,1,1,14714.0,395,6,9,1,3,1,21,4,50,25
4,3,0,1,7064.0,965,4,1,0,2,0,6,22,30,35
4,0,2,0,5198.0,180,5,18,0,2,2,7,10,10,10
4,3,0,1,14781.0,590,5,15,0,2,1,6,16,30,20
1,2,1,2,13381.0,1380,6,24,1,1,0,20,19,15,15
1,2,1,0,6094.0,170,6,1,1,3,2,5,8,10,0
3,2,1,1,5298.0,320,6,1,1,2,1,6,12,50,10
6,2,1,1,7408.0,660,6,27,1,2,0,10,21,0,0
4,3,0,1,14388.0,890,5,12,0,3,0,21,12,10,0
1,2,1,2,9443.0,1410,6,24,1,1,0,19,19,45,15
1,2,1,2,11762.0,2170,3,3,0,2,0,7,19,5,15
1,2,1,1,7480.0,1255,6,27,1,0,0,12,9,30,25
3,2,1,0,5406.0,195,3,15,0,3,2,5,8,35,50
4,2,1,0,9564.0,195,6,12,1,2,2,11,14,0,15
4,2,1,2,10368.0,560,6,9,1,2,1,9,19,40,0
3,2,1,1,5636.0,315,5,9,0,2,1,7,12,15,30
8,4,3,0,1965.0,90,5,9,0,3,2,22,0,45,15
4,3,0,1,12739.0,450,6,12,1,3,1,21,4,10,40
3,3,0,0,4148.0,155,3,12,0,0,2,14,16,20,55
3,2,1,1,7191.0,860,5,9,0,2,0,6,21,40,0
4,2,1,1,10262.0,1280,6,6,1,2,0,7,4,5,25
10,3,0,1,12312.0,630,3,24,0,2,0,9,20,55,25
4,2,1,1,10262.0,1485,6,3,1,1,0,18,19,15,0
4,2,1,0,9564.0,195,6,15,1,2,2,11,14,0,15
4,3,0,1,13759.0,1335,3,24,0,2,0,6,4,30,45
10,3,0,1,8610.0,1640,5,6,0,0,0,17,20,0,20
4,2,1,1,14714.0,360,6,15,1,0,1,13,19,0,0
3,0,2,0,4823.0,170,6,3,1,2,2,8,11,30,20
0,2,1,1,6451.0,470,5,27,0,2,1,7,15,55,45
4,2,1,1,16079.0,300,5,21,0,0,2,14,19,0,0
4,2,1,0,7202.0,195,6,1,1,2,2,11,14,0,15
3,0,5,0,4944.0,170,3,24,0,3,2,23,2,30,20
8,0,2,0,3625.0,160,6,1,1,3,2,5,8,55,35
4,3,0,1,9663.0,1315,5,9,0,0,0,14,12,5,0
6,2,1,1,9794.0,520,5,15,0,2,1,10,19,20,0
8,4,3,0,2437.0,90,5,1,0,0,2,13,14,15,45
6,2,1,1,13377.0,930,6,15,1,2,0,10,1,0,30
4,3,0,1,8586.0,520,6,6,1,1,1,20,4,0,40
4,0,5,1,19225.0,380,3,6,0,2,1,8,15,55,15
4,2,1,1,15554.0,335,5,18,0,3,1,22,4,50,25
4,3,0,1,12121.0,750,5,1,0,2,0,9,22,35,5
3,0,2,0,3943.0,170,5,27,0,2,2,10,13,10,0
4,0,5,1,13555.0,695,3,18,0,3,0,21,9,25,0
3,0,2,0,4990.0,185,6,21,1,1,2,18,21,15,20
1,2,1,1,8854.0,1590,3,6,0,1,0,20,23,30,0
6,2,1,1,7878.0,540,5,27,0,2,1,7,16,10,10
10,0,5,0,8028.0,165,3,3,0,2,2,9,12,50,35
4,3,0,1,8586.0,800,5,9,0,1,0,18,8,55,15
1,3,0,2,15164.0,1215,5,1,0,0,0,17,13,30,45
4,0,5,1,12284.0,495,3,18,0,2,1,7,15,0,15
4,4,3,0,4995.0,85,6,21,1,2,2,7,8,5,30
6,2,1,1,10051.0,630,5,27,0,2,0,8,19,45,15
4,3,0,1,9663.0,1200,5,21,0,0,0,14,10,5,5
1,3,0,2,14424.0,1345,5,1,0,2,0,7,5,0,25
4,2,1,1,14714.0,540,6,15,1,2,1,10,19,0,0
1,4,3,0,3100.0,90,5,24,0,0,2,13,15,55,25
3,2,1,1,6493.0,320,6,6,1,0,1,17,22,5,25
4,3,0,1,14571.0,1025,6,6,1,2,0,6,23,30,35
4,2,1,2,10368.0,810,6,15,1,3,0,5,19,30,0
4,2,1,1,14714.0,805,6,3,1,0,0,15,4,0,25
8,1,4,0,3543.0,135,5,18,0,2,2,8,10,20,35
0,3,0,1,6810.0,710,6,6,1,2,0,7,19,35,25
8,3,0,0,5201.0,150,3,24,0,2,2,9,11,0,30
6,2,1,1,13377.0,480,6,24,1,0,1,17,1,30,30
7,2,1,1,14629.0,680,3,21,0,2,0,7,18,30,50
3,2,1,1,6093.0,810,4,9,0,2,0,7,21,30,0
6,2,1,3,15419.0,835,6,12,1,2,0,11,1,35,30
1,3,0,2,13484.0,1255,5,21,0,0,0,16,13,50,45
1,2,1,1,8372.0,640,5,18,0,3,0,21,7,0,40
1,0,5,2,8534.0,1625,3,15,0,2,0,8,11,15,20
4,0,2,0,4030.0,180,5,15,0,0,2,17,20,45,45
4,2,1,2,13292.0,1130,6,24,1,2,0,9,4,35,25
1,2,1,1,16754.0,675,3,9,0,2,0,8,19,0,15
3,3,0,0,6565.0,160,3,1,0,0,2,17,19,15,55
4,2,1,1,16079.0,1210,5,27,0,3,0,22,19,50,0
4,2,1,2,11507.0,910,5,9,0,3,0,21,12,25,35
10,4,3,1,12395.0,1555,3,6,0,2,0,7,9,30,25
3,0,5,1,22153.0,300,3,1,0,1,2,19,0,35,35
4,2,1,2,10919.0,1790,6,27,1,2,0,6,12,45,35
4,3,0,1,13759.0,455,3,24,0,3,1,21,4,10,45
1,2,1,0,6094.0,170,4,18,0,3,2,5,8,10,0
1,3,0,2,11542.0,1700,5,21,0,2,0,9,13,25,45
4,0,5,1,25735.0,1365,3,1,0,2,0,11,10,40,25
4,0,5,1,17471.0,1450,3,6,0,3,0,22,23,50,0
4,3,0,1,10844.0,425,6,9,1,0,1,16,23,30,35
1,2,1,1,8372.0,760,6,3,1,1,0,19,7,0,40
3,1,4,0,3858.0,145,6,15,1,2,2,11,14,35,0
3,0,5,0,5694.0,165,3,15,0,3,2,1,4,30,15
4,2,1,1,17234.0,1475,3,3,0,1,0,18,18,15,50
4,2,1,2,11546.0,1140,4,9,0,2,0,9,4,25,25
10,0,5,0,8028.0,160,3,3,0,2,2,7,9,0,40
4,0,2,0,8016.0,180,6,15,1,1,2,19,22,50,50
1,3,0,1,10413.0,1435,5,24,0,1,0,20,20,30,25
1,0,5,2,11948.0,665,3,12,0,2,0,11,22,5,10
4,4,3,0,3205.0,90,4,1,0,2,2,10,11,20,50
3,0,2,0,4423.0,170,5,18,0,0,2,13,15,0,50
10,0,5,0,4878.0,160,3,24,0,2,2,7,9,0,40
3,2,1,1,5912.0,310,4,15,0,0,1,17,22,5,15
1,3,0,2,11411.0,1625,5,12,0,3,0,5,8,50,55
6,2,1,1,7618.0,840,6,24,1,2,0,7,21,0,0
4,0,2,0,7229.0,175,4,12,0,0,2,15,18,15,10
3,2,1,1,6147.0,290,6,27,1,0,2,15,20,10,0
4,2,1,2,14237.0,600,6,15,1,1,1,18,4,25,25
3,2,1,1,6101.0,355,3,21,0,2,1,7,13,45,40
1,3,0,2,12324.0,765,5,21,0,0,0,16,5,50,35
10,0,5,1,18387.0,915,3,1,0,2,0,6,21,40,55
4,2,1,1,10262.0,745,6,3,1,0,0,16,4,0,25
4,2,1,1,10262.0,600,6,15,1,2,1,9,19,0,0
4,0,2,0,7229.0,180,4,21,0,2,2,7,10,10,10
0,3,0,0,3807.0,150,6,27,1,3,2,22,1,50,20
6,2,1,1,7695.0,620,3,21,0,0,0,15,1,15,35
1,3,0,2,12723.0,1625,5,18,0,3,0,5,8,50,55
8,4,3,0,2175.0,90,5,15,0,0,2,13,14,15,45
3,2,1,1,6628.0,975,5,27,0,2,0,9,1,15,30
4,2,1,2,13376.0,830,6,12,1,0,0,14,4,35,25
3,3,0,0,4148.0,155,3,27,0,0,2,15,17,10,45
4,2,1,2,9254.0,1380,3,27,0,3,0,5,4,25,25
4,0,2,0,8016.0,185,6,24,1,1,2,18,22,55,0
4,0,2,0,4030.0,180,5,1,0,0,2,17,20,45,45
4,0,2,0,5198.0,180,5,12,0,0,2,17,20,45,45
0,3,0,0,4409.0,150,4,15,0,1,2,19,22,55,25
1,4,3,0,10082.0,90,3,1,0,0,2,13,15,55,25
4,3,0,1,9663.0,1200,5,18,0,0,0,14,10,5,5
8,0,2,0,3971.0,160,4,3,0,3,2,5,8,55,35
3,1,4,0,6297.0,140,3,15,0,2,2,7,10,55,15
8,0,2,0,3573.0,160,5,9,0,3,2,5,8,55,35
4,3,0,1,10844.0,510,5,21,0,0,1,14,22,5,35
3,0,2,0,4423.0,165,4,27,0,2,2,6,8,5,50
4,0,5,1,19225.0,435,3,6,0,0,1,14,21,5,20
3,1,4,0,6297.0,145,3,12,0,3,2,22,0,5,30
8,3,0,0,3849.0,140,3,6,0,3,2,22,0,20,40
6,2,1,1,15078.0,450,3,6,0,2,1,8,15,0,30
3,3,0,1,4205.0,265,5,12,0,1,2,19,23,20,45
1,0,2,0,5228.0,170,5,27,0,0,2,13,16,20,10
6,2,1,1,7408.0,840,6,6,1,2,0,7,21,0,0
4,0,2,0,7229.0,175,6,9,1,2,2,11,14,10,5
4,2,1,2,10919.0,830,6,15,1,0,0,14,4,35,25
4,0,2,0,4544.0,175,5,1,0,0,2,15,18,15,10
4,2,1,1,6540.0,1225,3,21,0,2,0,8,4,0,25
4,2,1,1,16079.0,540,5,21,0,2,1,10,19,0,0
6,2,1,1,13377.0,435,6,1,1,1,1,18,1,15,30
3,0,2,0,4823.0,175,6,3,1,1,2,18,21,55,50
4,3,0,1,14151.0,1075,5,15,0,0,0,17,10,0,55
2,3,0,1,6095.0,495,5,9,0,3,1,23,7,30,45
1,2,1,1,12029.0,555,5,27,0,2,1,10,19,0,15
1,3,0,1,4437.0,965,4,6,0,1,0,19,11,0,5
3,0,2,0,3419.0,165,6,27,1,3,2,1,4,30,15
3,0,2,0,3943.0,170,4,1,0,2,2,10,13,10,0
6,2,1,1,13542.0,695,3,21,0,0,0,14,1,0,35
1,2,1,1,7174.0,320,6,27,1,0,1,17,23,40,0
3,4,3,0,7417.0,85,3,9,0,2,2,9,10,10,35
4,2,1,2,16704.0,900,5,9,0,0,0,13,4,25,25
1,3,0,0,4435.0,155,3,18,0,1,2,20,23,45,20
0,0,2,0,3383.0,170,6,21,1,3,2,23,2,55,45
3,3,0,0,4804.0,155,4,21,0,3,2,4,7,40,15
0,0,2,0,3383.0,170,5,27,0,3,2,4,7,55,45
3,3,0,1,6991.0,320,5,24,0,0,1,15,20,10,30
1,2,1,2,10441.0,2295,5,9,0,3,0,5,19,0,15
3,2,1,1,5073.0,265,3,21,0,2,2,7,12,35,0
6,2,1,1,7695.0,915,3,21,0,2,0,10,1,20,35
1,2,1,1,7480.0,765,5,24,0,1,0,20,9,40,25
4,2,1,1,10262.0,1505,6,9,1,2,0,11,12,30,35
4,0,5,1,13817.0,750,3,12,0,3,0,22,11,55,25
4,3,0,1,13067.0,575,5,21,0,2,1,9,19,35,10
8,4,3,0,1965.0,90,6,6,1,0,2,13,14,15,45
3,2,1,1,6674.0,560,6,6,1,2,1,6,16,50,10
1,4,3,2,16172.0,710,3,12,0,3,0,5,16,5,55
6,2,1,1,7268.0,385,6,24,1,0,1,12,19,50,15
4,0,5,1,17524.0,315,3,15,0,2,1,7,12,0,15
6,2,1,1,7888.0,450,5,21,0,1,1,18,1,0,30
3,4,3,0,2754.0,90,6,6,1,1,2,19,20,5,35
1,0,5,3,10573.0,715,3,3,0,0,0,12,23,0,55
6,2,1,1,11789.0,440,6,9,1,2,1,11,19,40,0
4,3,0,1,13067.0,1365,5,6,0,1,0,20,19,25,10
3,0,5,0,4238.0,165,3,24,0,3,2,0,3,40,25
6,2,1,1,9794.0,690,5,21,0,2,0,7,19,30,0
1,2,1,2,7615.0,1580,3,21,0,2,0,7,9,5,25
4,2,1,2,11664.0,2525,3,21,0,2,0,10,4,20,25
4,3,0,1,7064.0,800,4,1,0,2,0,6,19,30,50
3,3,0,1,3809.0,265,4,15,0,1,2,19,23,20,45
8,3,0,0,3841.0,150,6,18,1,0,2,17,19,10,40
6,2,1,1,6795.0,830,5,27,0,2,0,11,1,40,30
3,3,0,1,4565.0,290,4,24,0,0,2,15,20,15,5
3,2,1,1,12351.0,420,3,9,0,1,1,18,1,35,35
3,2,1,0,5021.0,195,3,18,0,3,2,21,0,5,20
1,2,1,2,10467.0,1220,5,21,0,0,0,13,9,5,25
1,0,2,0,6121.0,165,4,15,0,0,2,17,19,0,45
8,1,4,0,6300.0,140,3,15,0,0,2,17,20,45,5
0,0,5,0,10715.0,170,3,1,0,3,2,5,8,50,40
1,3,0,0,5510.0,150,5,24,0,0,2,14,16,15,45
4,0,2,0,6144.0,185,5,3,0,1,2,18,22,55,0
1,4,3,2,13253.0,1840,3,6,0,0,0,12,19,45,25
4,3,0,1,13941.0,800,5,12,0,2,0,6,19,30,50
3,3,0,0,4488.0,155,4,1,0,1,2,20,22,20,55
8,3,0,0,3841.0,155,6,3,1,2,2,6,9,55,30
6,2,1,1,7575.0,470,5,15,0,2,1,11,19,25,15
1,2,1,2,9968.0,1595,5,27,0,0,0,16,19,40,15
4,2,1,2,15129.0,1775,5,9,0,0,0,13,19,25,0
3,3,0,1,4864.0,330,5,6,0,2,1,7,12,10,40
1,2,1,1,7480.0,965,6,3,1,0,0,17,9,20,25
6,2,1,1,15867.0,710,3,6,0,2,0,7,18,0,50
4,3,0,1,13067.0,750,5,21,0,2,0,9,22,35,5
1,3,0,1,8366.0,905,5,9,0,0,0,16,7,50,55
1,2,1,2,21571.0,1820,3,3,0,0,0,12,19,55,15
0,0,2,0,4282.0,170,5,12,0,3,2,4,7,55,45
1,2,1,2,13591.0,1580,5,9,0,0,0,16,19,55,15
10,3,0,1,7927.0,1625,4,1,0,1,0,20,23,20,25
4,2,1,1,14714.0,1680,6,3,1,0,0,15,19,0,0
4,0,5,1,11087.0,1275,3,12,0,1,0,18,16,55,10
1,2,1,1,28322.0,1660,3,1,0,3,0,4,7,0,40
4,3,0,1,9314.0,1570,5,1,0,0,0,17,19,0,10
3,2,1,1,7060.0,290,6,9,1,0,2,15,20,10,0
3,1,4,0,7900.0,145,3,1,0,2,2,11,14,35,0
4,4,3,0,5678.0,85,6,24,1,3,2,2,4,55,20
3,3,0,1,4860.0,275,4,24,0,1,2,19,0,35,10
8,4,3,0,2017.0,90,5,1,0,3,2,5,7,45,15
3,3,0,1,5069.0,290,6,12,1,2,2,8,13,10,0
10,3,0,1,9397.0,1655,6,9,1,2,0,7,10,10,45
3,2,1,1,5073.0,300,4,6,0,2,2,10,15,35,35
1,3,0,3,15145.0,1040,3,24,0,3,0,5,23,55,15
6,2,1,1,8099.0,600,6,24,1,2,1,9,19,15,15
1,0,5,1,14594.0,480,3,6,0,2,1,11,19,50,50
3,2,1,0,4729.0,185,3,27,0,0,2,14,17,30,35
3,3,0,0,4804.0,155,5,21,0,3,2,22,0,15,50
4,2,1,2,19644.0,440,5,27,0,2,1,11,19,40,0
1,2,1,2,8656.0,1410,3,27,0,1,0,19,19,45,15
4,2,1,2,13014.0,1615,6,9,1,2,0,9,12,40,35
3,2,1,1,6442.0,570,3,27,0,2,1,6,16,40,10
4,2,1,1,12373.0,1415,5,9,0,0,0,13,12,0,35
4,3,0,1,10539.0,1730,6,6,1,2,0,9,14,35,25
4,3,0,1,10844.0,800,5,21,0,1,0,20,9,0,20
10,3,0,1,8452.0,965,6,6,1,0,0,17,9,0,5
3,2,1,1,7144.0,835,5,18,0,2,0,8,22,35,30
8,0,5,0,5126.0,170,3,9,0,1,2,20,23,30,20
6,2,1,1,6795.0,390,6,12,1,1,1,19,1,0,30
4,3,0,1,8586.0,775,5,12,0,3,0,21,10,10,5
8,3,0,0,4439.0,145,5,18,0,2,2,9,11,0,25
8,0,5,0,6205.0,175,3,15,0,2,2,9,12,35,30
3,0,2,0,4284.0,175,5,6,0,3,2,0,3,30,25
4,3,0,1,14571.0,425,6,6,1,0,1,16,23,30,35
0,3,0,0,3807.0,150,4,6,0,1,2,19,22,55,25
8,3,0,0,3850.0,160,3,6,0,2,2,6,9,55,35
8,3,0,1,8479.0,435,5,18,0,2,1,11,18,35,50
6,2,1,1,8073.0,720,5,18,0,2,0,9,21,0,0
3,0,2,0,3943.0,170,6,1,1,0,2,13,15,0,50
3,1,4,0,4332.0,145,5,9,0,2,2,11,14,35,0
8,3,0,0,4174.0,150,4,27,0,0,2,17,19,10,40
1,0,5,1,14594.0,1265,3,1,0,2,0,11,8,50,55
4,2,1,2,11507.0,810,6,3,1,3,0,5,19,30,0
6,2,1,1,6093.0,920,6,15,1,2,0,7,22,10,30
3,0,5,0,8033.0,175,3,24,0,1,2,18,21,25,20
3,0,2,0,4823.0,180,6,27,1,0,2,16,19,55,55
4,2,1,2,13292.0,910,6,3,1,3,0,21,12,25,35
6,2,1,1,9526.0,455,6,15,1,2,1,11,19,40,15
8,3,0,0,3815.0,140,3,21,0,3,2,22,0,20,40
3,1,4,0,3597.0,140,6,27,1,0,2,13,15,15,35
4,2,1,2,13376.0,830,6,15,1,0,0,14,4,35,25
8,4,3,0,2017.0,90,5,9,0,3,2,5,7,45,15
1,3,0,2,11853.0,955,3,24,0,2,0,9,1,25,20
4,2,1,1,10262.0,360,6,12,1,0,1,13,19,0,0
8,1,4,0,3859.0,155,3,24,0,2,2,9,12,30,5
1,3,0,2,12744.0,1345,6,9,1,2,0,7,5,0,25
6,2,1,2,18485.0,460,6,1,1,0,1,17,1,50,30
1,3,0,2,13227.0,1385,5,6,0,2,0,9,8,50,55
3,1,4,0,3597.0,140,6,21,1,1,2,19,21,35,55
3,3,0,0,4804.0,150,5,12,0,0,2,15,17,15,45
3,0,2,0,4423.0,165,6,15,1,2,2,6,8,5,50
4,2,1,1,10262.0,1295,6,9,1,0,0,15,12,0,35
8,1,4,0,3543.0,135,5,6,0,2,2,9,12,45,0
3,3,0,0,4174.0,160,4,12,0,3,2,21,0,25,5
8,2,1,1,7084.0,375,3,9,0,0,1,16,22,35,50
1,3,0,2,14960.0,1385,5,15,0,2,0,9,8,50,55
4,3,0,1,13339.0,590,3,24,0,2,1,6,16,30,20
4,0,2,0,7229.0,180,4,12,0,2,2,8,11,20,20
3,2,1,1,6818.0,665,5,18,0,3,0,5,16,5,10
3,2,1,1,6316.0,630,6,9,1,0,0,15,1,0,30
1,2,1,0,5201.0,185,6,18,1,1,2,18,21,5,10
3,2,1,1,10958.0,305,5,18,0,3,1,23,4,30,35
3,1,4,0,3858.0,145,6,21,1,2,2,11,14,35,0
4,2,1,1,10262.0,360,6,9,1,0,1,13,19,0,0
1,3,0,1,8996.0,245,5,24,0,2,2,9,13,10,15
4,2,1,2,8098.0,2315,3,27,0,3,0,5,19,10,45
8,1,4,0,3543.0,135,5,1,0,2,2,8,10,20,35
6,2,1,1,10529.0,690,5,24,0,2,0,7,19,30,0
4,2,1,1,7438.0,995,3,21,0,3,0,2,18,15,50
4,2,1,1,12373.0,865,5,9,0,0,0,14,4,0,25
3,0,2,0,4823.0,175,5,27,0,2,2,7,10,10,5
4,0,2,0,5769.0,180,6,21,1,2,2,8,11,20,20
6,2,1,1,9042.0,380,3,21,0,2,1,7,13,0,20
1,2,1,1,4697.0,965,4,6,0,0,0,17,9,20,25
4,3,0,1,10844.0,345,5,9,0,0,1,14,19,5,50
0,0,2,0,8420.0,170,6,9,1,3,2,4,7,55,45
6,2,1,1,7563.0,540,3,6,0,2,1,7,16,10,10
1,2,1,1,7480.0,765,5,15,0,1,0,20,9,40,25
4,0,2,0,4030.0,175,5,6,0,2,2,11,14,10,5
6,2,1,1,6513.0,920,6,12,1,2,0,7,22,10,30
4,3,0,1,8355.0,435,6,9,1,2,1,10,17,20,35
6,2,1,2,16655.0,625,5,21,0,0,0,15,1,5,30
4,3,0,1,10844.0,750,5,18,0,3,0,5,18,45,15
8,3,0,0,3873.0,150,6,21,1,0,2,17,19,10,40
3,3,0,0,5224.0,150,6,9,1,0,2,15,17,15,45
4,3,0,1,10844.0,1170,5,15,0,0,0,16,12,30,0
3,3,0,0,4778.0,170,3,3,0,3,2,5,8,30,20
4,2,1,1,16289.0,1320,3,9,0,1,0,20,18,50,50
1,2,1,0,5674.0,170,3,18,0,3,2,5,8,10,0
1,4,3,2,12854.0,1795,3,12,0,2,0,6,11,0,55
1,0,5,1,8425.0,785,3,9,0,3,0,22,11,0,5
4,2,1,2,9328.0,2240,3,21,0,3,0,5,18,30,50
6,2,1,1,17057.0,795,3,3,0,3,0,2,15,15,30
4,0,2,0,7229.0,180,5,3,0,1,2,19,22,50,50
3,2,1,1,14871.0,570,3,3,0,2,1,11,21,30,0
4,2,1,2,14300.0,1845,6,27,1,0,0,12,19,15,0
4,3,0,1,8529.0,730,6,12,1,3,0,21,9,10,20
6,2,1,1,10877.0,845,6,9,1,3,0,4,19,55,0
3,3,0,1,5386.0,280,5,21,0,0,2,17,22,35,15
6,2,1,1,11622.0,485,3,27,0,2,1,10,18,45,50
6,2,1,1,10197.0,910,5,27,0,3,0,3,19,50,0
0,2,1,1,8028.0,345,5,21,0,0,1,16,22,45,30
3,4,3,0,2754.0,90,6,1,1,0,2,12,13,0,30
1,0,5,1,6781.0,790,3,3,0,2,0,8,21,15,25
8,3,0,0,3841.0,150,5,21,0,0,2,17,19,10,40
6,2,1,1,8266.0,535,6,6,1,2,1,10,19,20,15
3,0,5,0,6144.0,175,3,24,0,2,2,7,10,10,5
4,0,2,0,4544.0,175,4,24,0,2,2,11,14,10,5
4,2,1,2,14441.0,425,6,3,1,3,1,5,12,30,35
1,4,3,0,3100.0,80,6,12,1,3,2,21,22,5,25
4,3,0,1,13067.0,1080,5,18,0,1,0,20,14,25,25
4,3,0,1,8529.0,1720,6,12,1,1,0,18,23,55,35
3,2,1,1,6442.0,455,5,15,0,2,1,8,16,35,10
6,2,1,1,6480.0,640,6,27,1,2,0,10,21,20,0
1,0,5,1,11003.0,1490,3,3,0,2,0,10,11,30,20
10,0,2,0,4668.0,170,6,12,1,3,2,21,23,0,50
4,3,0,1,13941.0,1330,5,9,0,2,0,6,4,30,40
10,3,0,1,8820.0,700,5,12,0,2,0,7,18,10,50
1,2,1,1,9064.0,315,3,9,0,0,1,17,23,45,0
4,3,0,1,10844.0,685,6,6,1,2,0,8,19,25,50
4,2,1,2,15129.0,810,5,18,0,3,0,5,19,30,0
6,2,1,1,6513.0,540,5,9,0,2,1,7,16,10,10
4,3,0,1,14676.0,395,6,9,1,0,1,17,23,0,35
3,0,2,0,4823.0,175,5,18,0,2,2,7,10,10,5
3,3,0,0,4174.0,150,4,12,0,0,2,15,17,15,45
4,2,1,2,19172.0,750,3,9,0,0,0,15,4,55,25
8,0,2,0,4423.0,160,4,12,0,3,2,5,8,55,35
8,3,0,0,3873.0,155,6,12,1,2,2,6,9,55,30
3,2,1,1,7189.0,345,6,3,1,3,1,21,3,50,35
4,3,0,1,13731.0,1330,6,6,1,2,0,6,4,30,40
4,3,0,1,14151.0,1520,5,12,0,2,0,9,10,35,55
1,1,4,0,4667.0,135,5,21,0,2,2,11,13,40,55
4,3,0,1,11467.0,1365,5,1,0,1,0,20,19,25,10
10,4,3,1,12395.0,480,3,6,0,2,1,8,16,45,45
6,2,1,1,7858.0,460,5,21,0,0,1,17,0,15,55
3,3,0,0,4804.0,155,5,24,0,1,2,20,22,20,55
4,3,0,1,13469.0,800,6,9,1,1,0,20,9,25,45
3,2,1,0,7673.0,185,3,6,0,0,2,14,17,30,35
4,3,0,1,14151.0,1500,6,9,1,0,0,17,18,0,0
4,2,1,1,10262.0,1295,6,24,1,0,0,15,12,0,35
4,2,1,2,13014.0,1615,6,24,1,2,0,9,12,40,35
4,2,1,1,12373.0,360,5,9,0,0,1,13,19,0,0
4,2,1,1,11399.0,540,5,18,0,2,1,10,19,0,0
8,0,2,0,3971.0,170,5,6,0,2,2,9,12,30,20
6,2,1,1,6007.0,900,6,27,1,2,0,6,21,0,0
1,0,5,1,6383.0,745,3,15,0,2,0,10,22,30,55
3,0,2,0,5740.0,170,5,12,0,2,2,8,11,30,20
8,4,3,0,1965.0,90,6,15,1,0,2,13,14,15,45
6,2,1,2,5935.0,850,3,21,0,2,0,7,21,10,20
3,3,0,0,4174.0,165,4,6,0,2,2,9,12,35,20
3,2,1,1,7738.0,515,3,21,0,3,1,4,13,45,20
1,2,1,2,10441.0,1275,5,24,0,3,0,22,19,0,15
1,4,3,0,3100.0,80,3,15,0,3,2,21,22,5,25
4,2,1,1,14714.0,1530,6,6,1,0,0,17,19,30,0
10,3,0,1,9135.0,1550,6,9,1,0,0,17,18,0,50
1,3,0,1,7893.0,1540,4,1,0,0,0,16,18,50,30
